longitude,latitude,state,BII_All_Plants,BII_Trees,BII_Forbs,BII_Graminoids,Land_Use_Intensity,bio12_precip,elevation,slope
5.124888695901871,8.116278592019878,Kwara,0.33825216,0.2547558,0.49163443,0.3213362,0.06086376,1346.0691886442628,542,0.7676268
7.370676906200674,9.29307161421645,Abuja,0.5802567,0.48174882,0.68020654,0.70913607,0.19624685,1393.668541970851,557,0.5005323
4.523017455541791,8.41272263577932,Kwara,0.40884948,0.29274422,0.5407475,0.4394658,0.02569308,1193.1551922303202,302,0.26735556
8.116278592019878,7.182030696535575,Benue,0.40251353,0.28777236,0.5332172,0.43168652,0.06638956,1311.7339208787307,157,1.612829
8.125261744861072,7.208980155059161,Benue,0.40038186,0.28609964,0.53068364,0.42906928,0.079160705,1284.1082080223923,158,1.0913736
7.442542128930236,9.077475946027764,Abuja,0.35494342,0.25044388,0.4766797,0.37328017,0.35138887,1325.4093396220144,447,0.48671505
7.5323736573421884,9.023577028980593,Abuja,0.35800308,0.2528448,0.48031616,0.3770368,0.333058,1358.0829079063772,632,1.4947488
7.406609517565455,9.077475946027764,Abuja,0.35659707,0.25174153,0.47864512,0.37531054,0.3414816,1325.4093396220144,470,2.217466
7.307794836312308,8.87984658352147,Abuja,0.3580019,0.2528439,0.48031473,0.37703535,0.3330651,1294.7251831388473,312,0.46902952
7.5323736573421884,8.951711806251032,Abuja,0.35800308,0.2528448,0.48031616,0.3770368,0.33527303,1356.0248141020797,491,3.799062
7.334744294835893,9.050526487504179,Abuja,0.35800427,0.25284573,0.48031756,0.37703827,0.336082,1296.6402710272944,378,0.44403172
5.969305062974221,9.077475946027764,Niger,0.2518632,0.16955636,0.3541681,0.2467188,0.9689571,1141.6626462802321,181,0.8642482
7.155081238011989,9.104425404551352,Niger,0.32159987,0.22427906,0.43705067,0.33234113,0.5511548,1302.616203007881,255,1.0787927
4.549966914065377,8.502554164191272,Kwara,0.24718077,0.16588204,0.34860298,0.24096973,0.99701023,1158.4092721492052,293,1.0692022
6.714906748793424,7.047283403917646,Kogi,0.31183773,0.21661867,0.4254483,0.32035524,0.6096411,1354.1152978384953,28,0.0
7.155081238011989,9.140358015916132,Niger,0.32160223,0.22428091,0.43705347,0.33234406,0.5511406,1302.616203007881,280,3.0882573
6.193883884004101,7.550339963024578,Kogi,0.39549854,0.2822677,0.5248798,0.4230736,0.10841723,1252.2379041801798,428,0.49608678
6.562193150493105,9.580532505134697,Niger,0.4071154,0.2913835,0.5386866,0.4373367,0.038818996,1186.5376582127012,243,0.46410888
7.514407351659798,7.855767159625215,Kogi,0.4095646,0.2933054,0.5415974,0.44034383,0.024145506,1301.3987393796613,122,0.9062863
7.60423888007175,8.87984658352147,Nassarawa,0.40892127,0.29280055,0.5408328,0.43955392,0.027999844,1268.8929371128193,340,1.2986561
6.732873054475814,7.801868242578045,Kogi,0.4085691,0.29252422,0.5404143,0.43912154,0.034856338,1220.7642848041248,121,4.8185806
7.568306268706969,8.906796042045055,Nassarawa,0.40818214,0.29222056,0.53995436,0.43864644,0.03721858,1291.3100127598175,380,0.25134823
7.325761141994698,8.89781288920386,Abuja,0.35798296,0.25282905,0.48029226,0.37701213,0.33310756,1294.7251831388473,341,0.8805223
4.71166366520689,8.394756330096929,Kwara,0.35224956,0.24833001,0.47347808,0.3699727,0.36763906,1247.1263317079706,408,0.43868366
7.442542128930236,8.978661264774617,Abuja,0.35539976,0.25080198,0.47722208,0.37384048,0.3486549,1308.8942506714081,467,0.41589025
7.505424198818602,8.852897124997885,Abuja,0.35798174,0.2528281,0.4802908,0.37701064,0.33318576,1312.1270014962772,600,2.2251787
5.7716757004679256,8.727132985221152,Kwara,0.48256657,0.36003023,0.6232606,0.49456874,0.013039403,1144.1669093418443,84,1.7311568
8.852897124997885,9.87697654889414,Plateau,0.41571945,0.28212017,0.52122146,0.45896754,0.31805515,1274.845624466088,1305,0.5597137
7.3976263647242595,9.221206391486888,Abuja,0.502267,0.39859787,0.6091351,0.64687407,0.20067059,1373.6314024139201,538,1.6498711
6.481344774922348,7.334744294835893,Kogi,0.3718073,0.26367706,0.49672258,0.39398557,0.25035495,1256.4097039286387,172,4.1304836
5.115905543060675,8.942728653409837,Kwara,0.4370569,0.31973144,0.58133155,0.44511226,0.024346637,1024.929441974583,196,1.0147613
6.36456378798681,7.388643211883065,Kogi,0.3585277,0.2532565,0.48093966,0.37768096,0.32991493,1255.0572606027126,281,2.1895115
7.289828530629917,8.906796042045055,Abuja,0.35752457,0.25246933,0.47974744,0.37644932,0.33332968,1264.1634871251686,314,1.1825457
4.648781595318524,8.421705788620514,Kwara,0.35251856,0.24854109,0.47379774,0.37030295,0.36750674,1198.0699433515017,332,0.8959574
5.987271368656611,7.9725481465607535,Kogi,0.4052481,0.2899182,0.53646725,0.43504405,0.050006203,1360.1951026351783,424,0.5537826
7.146098085170794,9.104425404551352,Niger,0.46785316,0.34700152,0.60970485,0.4785793,0.5210645,1289.610814323267,245,0.5577034
5.0620066260135035,9.31103791989884,Niger,0.41014907,0.293764,0.54229206,0.4410614,0.020643992,1060.8734813645822,154,0.80691016
9.787145020482187,8.727132985221152,Plateau,0.40808877,0.2921473,0.5398434,0.43853182,0.032987397,1163.7580408331603,192,0.2946638
6.634058373222667,7.559323115865774,Kogi,0.40886614,0.29275727,0.5407673,0.43948624,0.028330203,1168.685955154625,113,3.4572752
7.595255727230555,8.996627570457008,Nassarawa,0.40881345,0.29271594,0.54070467,0.43942153,0.040359415,1334.1258118122664,390,0.33912504
7.873733465307606,7.658137797118921,Benue,0.4078668,0.2919731,0.5395796,0.43825927,0.03431723,1286.2844564645466,152,0.20288779
9.29307161421645,8.790015055109519,Plateau,0.40773022,0.29186594,0.53941727,0.43809158,0.03513551,1217.0026362320523,233,0.72160876
7.406609517565455,8.816964513633105,Abuja,0.35800427,0.25284573,0.48031756,0.37703827,0.3330509,1288.632338728084,463,2.6556096
7.496441045977408,8.906796042045055,Abuja,0.35768288,0.25259355,0.4799356,0.3766437,0.3349764,1282.7636454719357,528,1.2580554
9.787145020482187,9.158324321598522,Plateau,0.586076,0.4128526,0.72250336,0.64358217,0.060562227,1061.437969674023,349,0.9079431
9.607481963658282,7.721019867007287,Benue,0.40502664,0.2897444,0.53620404,0.4347721,0.051333155,1262.0352622279636,192,0.33328336
5.852524076038683,10.236302662541949,Niger,0.4781973,0.3294997,0.58708984,0.5597518,0.014298241,1117.3127819702702,273,0.21135421
8.565436234079638,7.6850872556425065,Benue,0.39311922,0.2804006,0.522052,0.42015225,0.11828682,1191.871766520963,127,0.9808046
4.496067997018205,8.421705788620514,Kwara,0.4072419,0.29148275,0.5388369,0.43749204,0.029374247,1124.9757957356896,317,0.66141045
7.307794836312308,8.924762347727446,Abuja,0.3578517,0.25272605,0.48013625,0.37685096,0.33324224,1285.8918731044002,311,0.39863554
6.768805665840595,7.110165473806013,Kogi,0.4097296,0.29343486,0.5417935,0.4405464,0.02315703,1205.5372603826056,73,0.56293696
6.5711763033343,9.526633588087526,Niger,0.40897495,0.2928427,0.54089665,0.43961984,0.023691151,1163.067235231004,221,0.6895289
6.948468722664499,8.475604705667685,Abuja,0.4045325,0.28935665,0.5356167,0.4341654,0.054293703,1151.855542969128,134,1.1970376
7.182030696535575,8.987644417615813,Abuja,0.3579889,0.2528337,0.4802993,0.3770194,0.333143,1274.6163843225402,291,0.419914
8.421705788620514,8.906796042045055,Nassarawa,0.50449926,0.37945163,0.64346766,0.5184036,0.05568578,1543.0898094939514,428,0.8339099
4.747596276571671,8.125261744861072,Kwara,0.36933422,0.26173642,0.49378332,0.39094916,0.26517144,1290.8498732034457,419,0.44296968
7.280845377788722,9.014593876139399,Abuja,0.3552693,0.2506996,0.47706705,0.37368032,0.33422342,1280.9082195928383,328,0.09268767
4.48708484417701,8.520520469873661,Kwara,0.40750512,0.2916893,0.5391497,0.4378152,0.03648412,1164.9568434906278,323,0.8772391
5.969305062974221,7.837800853942825,Kogi,0.49403816,0.38982442,0.60163623,0.6403047,0.046743236,1322.8725534354082,468,0.08236701
5.457265351026093,10.389016260842267,Niger,0.47595662,0.32780048,0.5847275,0.5561373,0.040018927,1166.9050330267892,352,0.54498166
7.19101384937677,8.915779194886252,Abuja,0.3579771,0.25282443,0.48028526,0.3770049,0.33307934,1272.8374631284757,279,1.0368443
8.798998207950714,9.894942854576529,Plateau,0.41573298,0.28213042,0.5212357,0.45898932,0.31798944,1283.6885625994016,1211,1.0886552
4.567933219747767,8.457638399985296,Kwara,0.24869858,0.16707307,0.3504069,0.24283329,0.9879169,1140.2615765407681,297,1.0924786
5.708793630579559,7.981531299401949,Kogi,0.49403816,0.38982442,0.60163623,0.6403047,0.02981657,1429.6005777010525,378,0.9392386
8.93374550056864,10.002740688670873,Plateau,0.41587186,0.28223574,0.5213821,0.45921335,0.31731424,1247.0421778575762,1095,3.7889583
7.235929613582746,9.014593876139399,Abuja,0.35799718,0.2528402,0.48030913,0.37702957,0.33309337,1280.3171561869387,324,1.0003812
9.239172697169279,7.819834548260435,Benue,0.4068592,0.29118243,0.538382,0.43702212,0.04035407,1188.1383141326105,147,0.8354106
9.625448269340673,7.487457893136212,Benue,0.40630424,0.29074696,0.53772247,0.43634075,0.04367885,1425.6331750081683,181,0.55417216
7.244912766423941,9.077475946027764,Abuja,0.35799438,0.252838,0.48030582,0.37702614,0.3331101,1280.9778275016527,338,0.5735083
8.834930819315494,9.87697654889414,Plateau,0.4132717,0.28026393,0.5186408,0.455019,0.3299558,1274.235634775194,1284,0.82913905
8.825947666474299,9.885959701735334,Plateau,0.41476065,0.28139308,0.52021056,0.45742083,0.32271677,1274.235634775194,1283,1.6130539
8.852897124997885,9.760195561958602,Plateau,0.43845776,0.29936355,0.54519373,0.49564716,0.20750527,1236.2804611849504,1276,0.7465863
9.023577028980593,7.119148626647208,Benue,0.40580523,0.29035538,0.5371294,0.43572807,0.046668455,1439.311763609675,189,0.087627955
7.217963307900355,9.131374863074937,Abuja,0.38090876,0.270819,0.50753975,0.4051603,0.20045982,1309.8157218649233,453,1.5058872
8.116278592019878,8.017463910766729,Nassarawa,0.46030897,0.34032115,0.6027542,0.47038087,0.018666977,1192.3929503063766,142,0.74216306
4.6936973595245,8.125261744861072,Kwara,0.36927393,0.2616891,0.49371165,0.39087513,0.26565775,1289.1448274031281,422,0.28787658
5.070989778854699,9.284088461375255,Niger,0.42697233,0.31080157,0.57204044,0.4341531,0.02691657,1031.7286439686168,183,0.741962
7.038300251076452,8.816964513633105,Abuja,0.40349072,0.28853917,0.5343786,0.43288633,0.049854267,1194.7657923149077,183,0.6639001
8.502554164191272,8.475604705667685,Nassarawa,0.44188565,0.32400733,0.58578044,0.4503598,0.045040086,1321.7764924407118,195,0.4378281
7.065249709600037,8.93374550056864,Abuja,0.3926626,0.28004232,0.5215093,0.41959164,0.12365063,1217.077709171163,185,0.35141084
7.316777989153503,8.969678111933423,Abuja,0.35796052,0.25281143,0.4802656,0.3769846,0.34152475,1306.0808810357191,344,0.1455685
8.996627570457008,9.284088461375255,Plateau,0.5871304,0.41346502,0.72387624,0.6448996,0.047762174,1215.1166420953741,1309,1.0786989
9.337987378422426,7.505424198818602,Benue,0.40625188,0.2907059,0.53766024,0.43627647,0.043992534,1288.2348560205746,180,0.5004613
8.260009037479001,7.253895919265136,Benue,0.4090941,0.29293618,0.5410382,0.43976614,0.027883101,1273.8988872907305,100,0.2391214
8.807981360791908,9.859010243211749,Plateau,0.41588107,0.28224275,0.5213918,0.45922825,0.31726938,1274.235634775194,1245,2.213358
8.852897124997885,9.957824924464896,Plateau,0.412002,0.27930108,0.5173023,0.45297083,0.32889608,1280.9339296418932,1137,0.97273326
7.451525281771431,9.095442251710155,Abuja,0.35777548,0.25266623,0.48004565,0.37675738,0.33910593,1333.9658161119767,469,0.44123933
7.164064390853184,9.149341168757326,Niger,0.32060558,0.22349882,0.43586892,0.33112034,0.5571118,1302.616203007881,353,3.2358384
7.487457893136212,8.987644417615813,Abuja,0.35497186,0.2504662,0.4767135,0.3733151,0.3512185,1309.8374084705038,473,0.67289263
7.352710600518284,9.08645909886896,Abuja,0.3574467,0.2524082,0.47965488,0.37635368,0.33350694,1318.2430867653102,418,1.0707719
9.014593876139399,7.343727447677089,Benue,0.40228477,0.2875929,0.5329453,0.4314057,0.06775999,1379.6172537338834,222,0.44688746
6.993384486870475,7.568306268706969,Kogi,0.40658683,0.29096872,0.53805834,0.4366877,0.04198577,1358.8996967984872,415,0.6421288
4.6936973595245,8.098312286337487,Kwara,0.5488059,0.44961965,0.7125986,0.6046595,0.19371255,1357.0477946468375,412,0.4862876
7.137114932329599,9.149341168757326,Niger,0.32156324,0.22425032,0.43700713,0.33229616,0.5511406,1289.610814323267,230,1.5149909
7.119148626647208,8.969678111933423,Abuja,0.35863116,0.25333768,0.48106262,0.37780797,0.33431104,1257.612473044696,232,0.8738995
5.960321910133025,9.095442251710155,Niger,0.25187042,0.16956203,0.35417667,0.24672766,0.96813506,1141.6626462802321,182,0.8180333
7.307794836312308,8.852897124997885,Abuja,0.35794395,0.2527984,0.4802459,0.37696424,0.33368406,1294.7251831388473,330,0.68075466
7.298811683471112,8.834930819315494,Abuja,0.3579526,0.2528052,0.48025617,0.37697485,0.3336767,1267.1454006629137,338,0.62038827
8.134244897702267,7.712036714166093,Benue,0.40861169,0.29255763,0.5404649,0.43917382,0.029854568,1242.7854939356278,88,0.31549346
7.298811683471112,9.149341168757326,Abuja,0.35740927,0.25237885,0.4796104,0.37630776,0.3366155,1305.52060144711,458,6.893794
8.619335151126808,7.765935631213264,Benue,0.39429566,0.28132376,0.5234502,0.42159668,0.11562397,1205.0126158237267,105,0.14784302
7.43355897608904,8.816964513633105,Abuja,0.35800427,0.25284573,0.48031756,0.37703827,0.3330509,1288.632338728084,449,1.6107004
5.070989778854699,9.31103791989884,Niger,0.42853484,0.31218517,0.57348,0.4358511,0.020643992,1060.8734813645822,177,0.74440086
4.558950066906572,8.60136884544442,Kwara,0.41189325,0.2951327,0.54436505,0.4432029,0.01578163,1185.038057459349,266,1.2477587
7.262879072106331,8.942728653409837,Abuja,0.35796168,0.25281233,0.48026696,0.376986,0.33662158,1264.1634871251686,327,1.6504159
7.146098085170794,8.969678111933423,Abuja,0.35800427,0.25284573,0.48031756,0.37703827,0.33305088,1257.612473044696,220,0.7182826
8.763065596585932,9.841043937529358,Plateau,0.41964498,0.28509706,0.52536,0.46529987,0.29896992,1275.2491790629037,1181,1.2228198
7.595255727230555,9.041543334662984,Nassarawa,0.40586302,0.29040074,0.53719807,0.43579903,0.04563031,1341.0346569742314,434,0.80743486
7.523390504500993,7.442542128930236,Kogi,0.49403816,0.38982442,0.60163623,0.6403047,0.06750593,1350.7709223935935,318,1.843203
4.846410957824819,10.1374879812888,Niger,0.47705144,0.32863075,0.58588177,0.5579034,0.019869206,1127.7443416643548,232,1.1119564
8.798998207950714,6.903552958458523,Benue,0.4062221,0.29068252,0.53762484,0.43623993,0.044170883,1479.5599324764175,89,0.27677473
6.193883884004101,7.487457893136212,Kogi,0.3585277,0.25325647,0.48093966,0.37768093,0.32991496,1396.7111901126125,403,2.4584262
4.855394110666014,10.146471134129996,Niger,0.47739336,0.32889003,0.58624226,0.558455,0.018206827,1139.8880246189763,237,1.1540405
6.2118501896864915,7.496441045977408,Kogi,0.3585277,0.2532565,0.48093966,0.37768096,0.32991496,1359.4306950934908,438,4.2384453
8.93374550056864,9.921892313100116,Plateau,0.4158053,0.2821853,0.52131194,0.459106,0.31827962,1256.6629095176575,1304,1.1604804
6.319648023780834,9.005610723298203,Niger,0.4067493,0.2910962,0.53825146,0.43688723,0.04101361,1095.022377125274,115,0.7717009
7.343727447677089,9.158324321598522,Abuja,0.37830526,0.26877603,0.50444543,0.40196374,0.21142471,1346.441457561798,425,0.31475812
9.131374863074937,7.765935631213264,Benue,0.47064814,0.3494765,0.6122799,0.4816167,0.03808813,1199.8001899796072,166,0.8460815
8.502554164191272,8.484587858508881,Nassarawa,0.40490708,0.2896506,0.53606194,0.43462533,0.052049454,1321.7764924407118,155,0.4330375
7.5323736573421884,8.87984658352147,Abuja,0.35800424,0.25284573,0.48031756,0.37703827,0.33305088,1312.1270014962772,535,3.3458767
8.565436234079638,7.765935631213264,Benue,0.39224043,0.279711,0.5210075,0.41907325,0.12279541,1220.9775573438542,118,1.188221
7.577289421548164,9.005610723298203,Nassarawa,0.40650612,0.2909054,0.53796244,0.43658864,0.03905212,1341.0346569742314,406,0.74594134
4.684714206683305,8.116278592019878,Kwara,0.36929762,0.2617077,0.49373978,0.3909042,0.26513597,1289.1448274031281,428,0.37346628
8.987644417615813,7.334744294835893,Benue,0.40212473,0.28746727,0.5327551,0.43120918,0.072602585,1329.576553174718,236,0.6064217
8.888829736362666,9.787145020482187,Plateau,0.4386134,0.2994816,0.5453578,0.49589825,0.20674852,1236.2804611849504,1275,0.4785486
7.343727447677089,9.059509640345375,Abuja,0.35737854,0.25235474,0.4795739,0.37627003,0.33543766,1296.6402710272944,389,0.72551304
8.89781288920386,9.975791230147287,Plateau,0.41288853,0.27997336,0.5182369,0.45440087,0.33181873,1280.9339296418932,1155,4.2274623
7.164064390853184,9.014593876139399,Abuja,0.35766435,0.252579,0.47991356,0.37662092,0.33508742,1267.3195386253703,259,0.6415187
7.424575823247846,9.041543334662984,Abuja,0.35776722,0.25265974,0.48003584,0.37674725,0.33466783,1329.7188460915525,427,0.7236305
4.576916372588962,8.403739482938123,Kwara,0.2594789,0.17553243,0.36321938,0.2560693,0.9233305,1192.1436413646761,314,0.53345436
7.289828530629917,8.86188027783908,Abuja,0.35712862,0.25215864,0.47927687,0.37596318,0.34223115,1265.4764109833357,348,1.5658872
7.325761141994698,8.978661264774617,Abuja,0.35799637,0.25283957,0.48030818,0.37702858,0.33827776,1306.0808810357191,358,0.52450615
7.640171491436531,9.03256018182179,Nassarawa,0.40847865,0.29245323,0.54030675,0.43901047,0.028459867,1337.02249023177,410,1.2915629
7.640171491436531,7.3976263647242595,Kogi,0.4779555,0.35594714,0.6190123,0.48955777,0.06910286,1336.0423234525529,348,2.8172002
4.540983761224181,8.511537317032467,Kwara,0.24741888,0.16606888,0.34888598,0.24126208,0.99762523,1158.4092721492052,302,0.5888007
4.549966914065377,8.60136884544442,Kwara,0.41189325,0.2951327,0.54436505,0.4432029,0.015303972,1186.013180581006,274,1.1321449
7.262879072106331,9.077475946027764,Abuja,0.35799006,0.2528346,0.48030066,0.3770208,0.33313608,1283.9492033361696,347,0.25990048
4.675731053842109,8.116278592019878,Kwara,0.36934015,0.26174107,0.49379036,0.39095643,0.26539084,1289.1448274031281,415,0.6108017
7.5323736573421884,8.924762347727446,Abuja,0.3572848,0.2522812,0.4794625,0.37615496,0.3373612,1318.5633743792305,527,3.867513
8.592385692603223,7.568306268706969,Benue,0.39643544,0.28300285,0.5259933,0.42422387,0.10280425,1209.2011658317324,193,0.8281653
8.969678111933423,7.307794836312308,Benue,0.4024483,0.2877212,0.53313965,0.43160647,0.06678027,1329.576553174718,178,0.2341483
6.696940443111033,7.047283403917646,Kogi,0.31178102,0.21657416,0.4253809,0.32028562,0.60964334,1393.597630256808,26,0.10474905
5.241669682837408,10.7034266102841,Niger,0.5352064,0.38330576,0.6562728,0.5800234,0.019808842,1108.1890357684038,238,0.23374012
6.463378469239958,7.3976263647242595,Kogi,0.35851902,0.25324968,0.48092937,0.37767032,0.32996687,1198.431436413391,147,0.6961977
8.87984658352147,9.796128173323382,Plateau,0.43824786,0.29920438,0.5449724,0.49530855,0.21232277,1236.2804611849504,1288,0.310087
7.505424198818602,9.005610723298203,Abuja,0.35629255,0.25150254,0.47828317,0.3749366,0.34330612,1358.0829079063772,534,1.9127278
4.514034302700596,8.41272263577932,Kwara,0.52066946,0.3937703,0.6583656,0.5359761,0.02842991,1193.1551922303202,303,0.13074872
7.334744294835893,8.987644417615813,Abuja,0.35712537,0.25215608,0.479273,0.3759592,0.34025097,1306.0808810357191,363,0.9911536
6.166934425480515,7.541356810183383,Kogi,0.4310544,0.31441626,0.5758013,0.4385892,0.21561714,1318.9643007652326,393,0.66031235
7.541356810183383,8.969678111933423,Abuja,0.3579835,0.25282946,0.4802929,0.3770128,0.3330651,1356.0248141020797,458,3.538686
7.17304754369438,7.496441045977408,Kogi,0.40499565,0.28972012,0.5361672,0.43473408,0.05151877,1283.6923774869435,380,0.6093446
8.763065596585932,8.628318303968005,Nassarawa,0.40751293,0.29169545,0.539159,0.4378248,0.036437336,1377.0839787185766,180,0.6633123
7.253895919265136,9.077475946027764,Abuja,0.35784712,0.25272244,0.48013082,0.37684536,0.33399227,1283.9492033361696,355,0.4367452
7.289828530629917,8.4486552471441,Nassarawa,0.46904236,0.34805456,0.61080045,0.47987166,0.014653534,1133.918808286544,170,0.4840829
9.12239171023374,9.49968412956394,Plateau,0.5781637,0.40825683,0.71220183,0.63369614,0.055982232,1176.014343682539,1122,1.4761251
8.206110120431829,7.568306268706969,Benue,0.4080575,0.29212275,0.53980625,0.4384934,0.03317478,1234.617382220924,142,1.0604542
7.3976263647242595,9.12239171023374,Abuja,0.35954037,0.25405112,0.48214322,0.3789243,0.2811926,1333.102165082602,490,1.0930026
4.6038658311125475,8.493571011350076,Kwara,0.38807312,0.27644092,0.51605463,0.41395667,0.1529041,1162.691132728455,316,0.66368425
6.301681718098443,9.355953684104817,Niger,0.45891634,0.339088,0.6014711,0.46886748,0.025088832,1093.9027662649298,160,0.4272744
7.5323736573421884,8.906796042045055,Abuja,0.3580019,0.2528439,0.48031473,0.37703538,0.3330651,1318.5633743792305,544,4.378644
6.400496399351591,7.3976263647242595,Kogi,0.3585277,0.2532565,0.48093966,0.37768096,0.32991496,1230.9979207908566,175,0.8481324
4.7386131237304765,8.385773177255734,Kwara,0.35221758,0.24830492,0.47344005,0.36993343,0.3677389,1247.1263317079706,403,1.0689692
6.247782801051272,7.559323115865774,Kogi,0.3955194,0.28228405,0.5249046,0.4230992,0.10829233,1186.02365546301,353,2.6373613
7.101182320964818,8.915779194886252,Abuja,0.3577384,0.25263712,0.4800016,0.37671185,0.3346437,1247.6494250099336,205,0.7357111
7.298811683471112,8.996627570457008,Abuja,0.3574294,0.25239465,0.4796343,0.37633246,0.336495,1277.3212510594412,353,1.6779667
7.568306268706969,8.825947666474299,Nassarawa,0.46975425,0.34868494,0.61145633,0.48064527,0.033991437,1291.9488960543893,352,1.3291872
8.763065596585932,8.367806871573343,Nassarawa,0.404546,0.28936726,0.5356328,0.434182,0.054212753,1332.2452761729444,179,0.9154608
7.128131779488403,8.969678111933423,Abuja,0.35728556,0.25228179,0.4794634,0.37615585,0.3373567,1257.612473044696,219,0.8445702
5.439299045343703,10.631561387554537,Niger,0.5591213,0.39719635,0.6874093,0.60990375,0.026294818,1140.4280422831123,328,0.54526037
7.182030696535575,8.915779194886252,Abuja,0.3579995,0.252842,0.48031193,0.37703246,0.33307934,1272.8374631284757,265,2.0427427
4.532000608382986,8.457638399985296,Kwara,0.24797708,0.16650692,0.3495494,0.24194744,0.99191,1133.1429956778884,332,0.1763554
7.110165473806013,7.352710600518284,Kogi,0.49403816,0.38982442,0.60163623,0.6403047,0.049596883,1275.0092189054703,384,0.23912454
8.852897124997885,9.894942854576529,Plateau,0.41517025,0.2817037,0.52064246,0.4580816,0.32625997,1274.845624466088,1289,2.0111651
7.451525281771431,8.86188027783908,Abuja,0.35795456,0.25280675,0.4802585,0.37697726,0.33354676,1288.8198139272974,466,1.6875682
7.325761141994698,9.005610723298203,Abuja,0.3579924,0.25283644,0.48030347,0.37702373,0.33331755,1299.2490364009914,357,0.5457834
9.643414575023064,7.523390504500993,Benue,0.40583456,0.2903784,0.5371642,0.43576407,0.046492778,1410.7969034039627,209,0.7069845
8.89781288920386,9.643414575023064,Plateau,0.46731687,0.32124862,0.5756189,0.5422004,0.06719704,1248.9258578973715,1265,1.0645398
8.520520469873661,8.511537317032467,Nassarawa,0.40474486,0.2895233,0.5358691,0.43442616,0.052213293,1302.0296701676984,188,1.0773096
7.226946460741551,8.87984658352147,Abuja,0.35330135,0.24915536,0.4747281,0.37126407,0.3612267,1244.3032071173418,299,0.7539693
8.87984658352147,9.984774382988482,Plateau,0.4154035,0.28188056,0.5208883,0.45845783,0.32084057,1280.9339296418932,1103,0.40910587
7.19101384937677,9.041543334662984,Abuja,0.35767338,0.2525861,0.4799243,0.376632,0.33348766,1267.3195386253703,307,0.89891225
4.8913267220307945,8.22407642611422,Kwara,0.40211922,0.28746295,0.5327485,0.4312024,0.06666988,1278.2174490053546,421,1.1772115
7.343727447677089,8.951711806251032,Abuja,0.3569247,0.25199863,0.4790345,0.3757128,0.342723,1306.0808810357191,376,1.1767087
4.71166366520689,8.152211203384658,Kwara,0.36614162,0.25923118,0.4899889,0.3870293,0.28429878,1251.6943888515234,431,0.20966497
8.888829736362666,7.568306268706969,Benue,0.4017089,0.28714097,0.53226084,0.4306986,0.07121018,1206.5897383522877,180,1.2770826
7.343727447677089,9.06849279318657,Abuja,0.35712057,0.25215232,0.4792673,0.3759533,0.34272176,1296.6402710272944,395,0.9391422
4.576916372588962,8.421705788620514,Kwara,0.24953918,0.1677327,0.35140595,0.24386537,0.97081965,1192.1436413646761,336,1.0417396
7.523390504500993,9.050526487504179,Abuja,0.36588302,0.25902826,0.4896815,0.38671178,0.28584814,1380.2635465183992,533,1.4152238
8.852897124997885,9.885959701735334,Plateau,0.41586104,0.28222755,0.5213707,0.4591959,0.3173668,1274.845624466088,1304,1.8814417
8.870863430680275,9.894942854576529,Plateau,0.4125671,0.27972963,0.517898,0.45388243,0.34315905,1274.845624466088,1264,0.99231726
6.562193150493105,9.63443142218187,Niger,0.40593135,0.29045436,0.5372793,0.43588293,0.04591278,1187.1847490266346,359,2.0384362
7.6850872556425065,8.978661264774617,Nassarawa,0.40898514,0.29285067,0.5409087,0.43963233,0.027617252,1312.2305555786581,345,0.50867337
4.666747901000915,8.403739482938123,Kwara,0.35225195,0.24833187,0.47348088,0.36997563,0.36751384,1271.2335136126387,314,0.5364504
7.298811683471112,9.005610723298203,Abuja,0.35776126,0.25265506,0.48002875,0.37673992,0.33322084,1280.9082195928383,351,0.942996
8.816964513633105,9.957824924464896,Plateau,0.4157966,0.28217867,0.52130276,0.45909196,0.3176801,1292.4822192488407,1251,1.4472582
7.60423888007175,9.005610723298203,Nassarawa,0.40594104,0.29046196,0.5372908,0.43589482,0.038677294,1337.02249023177,401,0.33430544
7.451525281771431,9.08645909886896,Abuja,0.35567695,0.2510195,0.47755155,0.37418082,0.34512162,1333.9658161119767,465,0.65604633
6.418462705033981,7.676104102801312,Kogi,0.3983375,0.28449544,0.528254,0.42655924,0.091408625,1213.0609393377197,157,0.80712324
7.244912766423941,9.03256018182179,Abuja,0.35776323,0.2526566,0.48003107,0.37674233,0.33449498,1280.3171561869387,311,0.20623793
6.490327927763543,9.625448269340673,Niger,0.26998523,0.18377681,0.37570626,0.26896894,0.8603855,1107.6145608334125,247,0.4603998
6.741856207317009,7.101182320964818,Kogi,0.40861294,0.2925586,0.54046637,0.43917537,0.029847035,1267.0841375149744,42,0.99953175
7.146098085170794,9.239172697169279,Niger,0.32160103,0.22427997,0.43705204,0.3323426,0.55121857,1320.214282216225,449,1.9971533
7.703053561324897,8.996627570457008,Nassarawa,0.40896586,0.29283553,0.5408858,0.43960866,0.027732728,1305.8186251054524,384,1.0248898
7.3796600590418695,8.89781288920386,Abuja,0.3579948,0.2528383,0.4803063,0.37702665,0.3333009,1296.3397992457687,369,0.66343725
8.870863430680275,9.96680807730609,Plateau,0.4148009,0.2814236,0.52025306,0.4574858,0.322051,1280.9339296418932,1112,0.47844055
